,clipname,id,bestframe,category,pcd_pillar
27308,A_Clip_19772_13,3,30,TUNNEL,1679
12430,A_Clip_14372_13,1,30,TUNNEL,1677
24065,A_Clip_19369_13,1,30,TUNNEL,1676
10936,A_Clip_14075_13,1,30,TUNNEL,1675
40749,A_Clip_22791_13,1,36,TUNNEL,1673
69023,S_Clip_13438_13,2,30,TUNNEL,1673
150569,S_Clip_52293_13,1,43,TUNNEL,1673
18621,A_Clip_18597_13,1,30,TUNNEL,1671
116475,S_Clip_39951_13,2,48,TUNNEL,1671
18482,A_Clip_18577_13,4,30,TUNNEL,1670
31014,A_Clip_20144_13,3,30,TUNNEL,1669
38619,A_Clip_22549_13,1,35,TUNNEL,1669
7760,A_Clip_09323_13,2,30,TUNNEL,1667
154962,S_Clip_57870_13,1,35,TUNNEL,1667
18212,A_Clip_18488_13,1,30,TUNNEL,1665
46566,A_Clip_23199_13,1,37,TUNNEL,1662
26018,A_Clip_19528_13,1,30,TUNNEL,1661
90219,S_Clip_33639_13,1,30,TUNNEL,1659
107044,S_Clip_36718_13,6,44,TUNNEL,1659
73190,S_Clip_17542_13,1,30,TUNNEL,1659
38264,A_Clip_22445_13,3,30,TUNNEL,1657
119361,S_Clip_41119_13,3,86,TUNNEL,1655
18950,A_Clip_18701_13,1,30,TUNNEL,1655
10749,A_Clip_14049_13,1,30,TUNNEL,1654
68195,S_Clip_10567_13,2,30,TUNNEL,1654
55857,A_Clip_25785_13,1,37,TUNNEL,1654
12078,A_Clip_14318_13,1,29,TUNNEL,1654
27769,A_Clip_19807_13,1,30,TUNNEL,1654
21773,A_Clip_19054_13,2,30,TUNNEL,1653
126272,S_Clip_42812_13,1,43,TUNNEL,1653
16709,A_Clip_18369_13,1,30,TUNNEL,1653
57915,A_Clip_26446_13,1,39,TUNNEL,1652
15358,A_Clip_18206_13,1,30,TUNNEL,1651
47464,A_Clip_23264_13,2,57,TUNNEL,1651
41363,A_Clip_22869_13,1,38,TUNNEL,1651
34934,A_Clip_22120_13,1,43,TUNNEL,1650
109733,S_Clip_37878_13,1,39,TUNNEL,1648
11498,A_Clip_14168_13,1,30,TUNNEL,1648
111845,S_Clip_38333_13,1,50,TUNNEL,1648
37131,A_Clip_22371_13,3,51,TUNNEL,1643
74669,S_Clip_29269_13,1,30,TUNNEL,1642
29902,A_Clip_19998_13,1,30,TUNNEL,1641
118419,S_Clip_40181_13,1,47,TUNNEL,1641
132404,S_Clip_45926_13,1,31,TUNNEL,1640
140646,S_Clip_47781_13,1,44,TUNNEL,1638
35169,A_Clip_22129_13,1,43,TUNNEL,1638
39493,A_Clip_22634_13,3,42,TUNNEL,1635
29752,A_Clip_19981_13,1,30,TUNNEL,1635
104017,S_Clip_36272_13,1,31,TUNNEL,1634
45816,A_Clip_23145_13,1,37,TUNNEL,1634
58636,A_Clip_26755_13,1,48,TUNNEL,1634
11926,A_Clip_14292_13,1,29,TUNNEL,1633
32241,A_Clip_20195_13,1,30,TUNNEL,1632
87973,S_Clip_32911_13,4,30,TUNNEL,1632
158143,S_Clip_58237_13,1,37,TUNNEL,1629
3344,A_Clip_03468_13,2,30,TUNNEL,1629
122650,S_Clip_41496_13,1,71,TUNNEL,1627
23051,A_Clip_19221_13,1,30,TUNNEL,1626
116238,S_Clip_39931_13,1,51,TUNNEL,1626
32507,A_Clip_20206_13,1,30,TUNNEL,1626
20532,A_Clip_18902_13,1,30,TUNNEL,1626
110747,S_Clip_38180_13,1,42,TUNNEL,1625
19633,A_Clip_18778_13,1,30,TUNNEL,1625
32597,A_Clip_20215_13,1,30,TUNNEL,1623
29572,A_Clip_19964_13,1,30,TUNNEL,1623
10221,A_Clip_13975_13,1,30,TUNNEL,1623
59751,A_Clip_26908_13,1,38,TUNNEL,1622
30838,A_Clip_20136_13,1,30,TUNNEL,1622
33497,A_Clip_20287_13,3,30,TUNNEL,1621
15849,A_Clip_18309_13,1,30,TUNNEL,1620
65941,S_Clip_08392_13,2,30,TUNNEL,1620
1432,A_Clip_03216_13,1,30,TUNNEL,1619
52194,A_Clip_23944_13,1,48,TUNNEL,1618
55895,A_Clip_25786_13,1,38,TUNNEL,1617
31560,A_Clip_20163_13,1,30,TUNNEL,1617
26198,A_Clip_19539_13,1,30,TUNNEL,1617
8980,A_Clip_13828_13,1,30,TUNNEL,1616
19985,A_Clip_18822_13,1,30,TUNNEL,1616
77627,S_Clip_30180_13,4,30,TUNNEL,1613
15298,A_Clip_18197_13,1,30,TUNNEL,1611
156241,S_Clip_57931_13,1,42,TUNNEL,1610
11228,A_Clip_14152_13,1,30,TUNNEL,1610
27431,A_Clip_19779_13,3,30,TUNNEL,1608
98905,S_Clip_35711_13,1,40,TUNNEL,1608
56826,A_Clip_26270_13,1,37,TUNNEL,1606
13499,A_Clip_14528_13,1,30,TUNNEL,1606
13913,A_Clip_14548_13,1,30,TUNNEL,1606
15819,A_Clip_18302_13,1,30,TUNNEL,1605
18920,A_Clip_18696_13,1,30,TUNNEL,1605
13409,A_Clip_14524_13,1,30,TUNNEL,1604
70355,S_Clip_13563_13,1,30,TUNNEL,1604
22496,A_Clip_19154_13,5,30,TUNNEL,1604
14290,A_Clip_14563_13,1,30,TUNNEL,1603
87492,S_Clip_32790_13,3,30,TUNNEL,1603
58076,A_Clip_26453_13,1,41,TUNNEL,1603
109225,S_Clip_37780_13,4,32,TUNNEL,1603
88914,S_Clip_33013_13,3,30,TUNNEL,1602
33467,A_Clip_20282_13,3,30,TUNNEL,1602
30389,A_Clip_20115_13,1,30,TUNNEL,1601
28352,A_Clip_19848_13,1,30,TUNNEL,1601
119685,S_Clip_41130_13,4,45,TUNNEL,1599
66722,S_Clip_10293_13,2,30,TUNNEL,1598
53090,A_Clip_24947_13,1,44,TUNNEL,1597
5530,A_Clip_06190_13,1,30,TUNNEL,1597
39199,A_Clip_22610_13,1,42,TUNNEL,1596
17622,A_Clip_18419_13,1,30,TUNNEL,1596
5649,A_Clip_07114_13,1,29,TUNNEL,1596
39858,A_Clip_22656_13,3,41,TUNNEL,1595
7250,A_Clip_07309_13,1,30,TUNNEL,1595
46252,A_Clip_23177_13,1,39,TUNNEL,1595
96588,S_Clip_35016_13,1,48,TUNNEL,1595
60614,S_Clip_07699_11,3,100,TUNNEL,1595
11168,A_Clip_14139_13,1,30,TUNNEL,1595
30479,A_Clip_20120_13,1,30,TUNNEL,1594
18983,A_Clip_18710_13,1,30,TUNNEL,1594
68405,S_Clip_10579_13,4,30,TUNNEL,1594
982,A_Clip_03190_13,1,30,TUNNEL,1593
91443,S_Clip_33866_13,2,29,TUNNEL,1592
8410,A_Clip_13773_13,1,30,TUNNEL,1592
60437,S_Clip_05436_11,2,100,TUNNEL,1592
7010,A_Clip_07277_13,1,30,TUNNEL,1591
57757,A_Clip_26436_13,1,40,TUNNEL,1590
48233,A_Clip_23398_13,1,38,TUNNEL,1589
14347,A_Clip_14567_13,1,30,TUNNEL,1589
80955,S_Clip_31114_13,1,30,TUNNEL,1589
47564,A_Clip_23335_13,2,37,TUNNEL,1589
15071,A_Clip_18156_13,1,30,TUNNEL,1589
63194,S_Clip_07956_13,1,30,TUNNEL,1589
89604,S_Clip_33276_13,4,26,TUNNEL,1588
137796,S_Clip_47346_13,1,62,TUNNEL,1588
23945,A_Clip_19351_13,1,30,TUNNEL,1588
3134,A_Clip_03457_13,1,30,TUNNEL,1587
20472,A_Clip_18898_13,1,30,TUNNEL,1587
40431,A_Clip_22690_13,3,42,TUNNEL,1587
1522,A_Clip_03221_13,1,30,TUNNEL,1586
55513,A_Clip_25772_13,1,37,TUNNEL,1585
39368,A_Clip_22620_13,1,42,TUNNEL,1582
103986,S_Clip_36267_13,1,31,TUNNEL,1582
20291,A_Clip_18881_13,1,29,TUNNEL,1582
26138,A_Clip_19532_13,1,30,TUNNEL,1582
17502,A_Clip_18414_13,1,30,TUNNEL,1580
157820,S_Clip_58226_13,1,43,TUNNEL,1580
59601,A_Clip_26844_13,1,44,TUNNEL,1580
94498,S_Clip_34694_13,1,41,TUNNEL,1579
34013,A_Clip_21904_13,1,40,TUNNEL,1578
136283,S_Clip_47011_13,4,48,TUNNEL,1578
3374,A_Clip_03471_13,2,30,TUNNEL,1576
5200,A_Clip_05793_13,1,30,TUNNEL,1576
131930,S_Clip_45513_13,1,48,TUNNEL,1575
93068,S_Clip_34299_13,1,33,TUNNEL,1575
18392,A_Clip_18515_13,1,30,TUNNEL,1573
78516,S_Clip_30616_13,1,30,TUNNEL,1573
21143,A_Clip_18953_13,1,30,TUNNEL,1573
22787,A_Clip_19186_13,1,30,TUNNEL,1571
49145,A_Clip_23448_13,2,38,TUNNEL,1570
33973,A_Clip_21901_13,1,40,TUNNEL,1570
223,A_Clip_03127_13,1,30,TUNNEL,1566
3074,A_Clip_03446_13,1,30,TUNNEL,1564
6040,A_Clip_07217_13,1,30,TUNNEL,1563
25423,A_Clip_19478_13,2,30,TUNNEL,1562
130721,S_Clip_44355_13,1,51,TUNNEL,1562
14466,A_Clip_14572_13,1,29,TUNNEL,1559
147460,S_Clip_49012_13,3,42,TUNNEL,1559
27491,A_Clip_19790_13,1,30,TUNNEL,1559
24095,A_Clip_19372_13,1,30,TUNNEL,1558
29962,A_Clip_20004_13,1,30,TUNNEL,1557
15418,A_Clip_18221_13,1,30,TUNNEL,1556
62444,S_Clip_07884_13,1,30,TUNNEL,1556
22847,A_Clip_19197_13,1,30,TUNNEL,1556
139082,S_Clip_47524_13,1,46,TUNNEL,1554
17113,A_Clip_18389_13,1,30,TUNNEL,1552
46289,A_Clip_23183_13,1,37,TUNNEL,1552
14033,A_Clip_14554_13,1,30,TUNNEL,1552
132281,S_Clip_45922_13,1,41,TUNNEL,1551
132437,S_Clip_45927_13,1,33,TUNNEL,1551
29542,A_Clip_19953_13,1,30,TUNNEL,1550
24185,A_Clip_19388_13,1,30,TUNNEL,1549
32408,A_Clip_20204_13,1,30,TUNNEL,1547
10719,A_Clip_14045_13,1,30,TUNNEL,1547
73100,S_Clip_16482_13,1,30,TUNNEL,1547
27722,A_Clip_19805_13,1,30,TUNNEL,1546
51281,A_Clip_23560_13,1,39,TUNNEL,1545
80045,S_Clip_31059_13,1,30,TUNNEL,1543
140602,S_Clip_47780_13,1,54,TUNNEL,1539
62624,S_Clip_07899_13,1,30,TUNNEL,1538
11588,A_Clip_14178_13,1,30,TUNNEL,1537
49351,A_Clip_23453_13,1,38,TUNNEL,1537
19097,A_Clip_18727_13,1,30,TUNNEL,1536
119788,S_Clip_41179_13,2,51,TUNNEL,1536
30269,A_Clip_20097_13,1,30,TUNNEL,1533
14110,A_Clip_14557_13,1,30,TUNNEL,1533
24215,A_Clip_19396_13,1,30,TUNNEL,1532
30059,A_Clip_20024_13,1,30,TUNNEL,1530
1072,A_Clip_03195_13,1,30,TUNNEL,1529
90173,S_Clip_33626_13,1,30,TUNNEL,1529
138981,S_Clip_47515_13,1,46,TUNNEL,1529
56527,A_Clip_25817_13,1,35,TUNNEL,1528
40228,A_Clip_22681_13,3,43,TUNNEL,1528
46069,A_Clip_23171_13,1,33,TUNNEL,1528
23021,A_Clip_19217_13,1,30,TUNNEL,1527
10846,A_Clip_14065_13,1,30,TUNNEL,1527
24335,A_Clip_19404_13,3,30,TUNNEL,1527
66066,S_Clip_09786_13,1,30,TUNNEL,1522
14557,A_Clip_14575_13,2,30,TUNNEL,1521
37920,A_Clip_22441_13,1,28,TUNNEL,1521
105486,S_Clip_36413_13,3,31,TUNNEL,1520
15789,A_Clip_18298_13,1,30,TUNNEL,1519
86835,S_Clip_32743_13,1,30,TUNNEL,1518
87672,S_Clip_32800_13,1,30,TUNNEL,1518
34052,A_Clip_21919_13,1,39,TUNNEL,1517
126621,S_Clip_42955_13,6,41,TUNNEL,1517
70117,S_Clip_13546_13,9,29,TUNNEL,1515
28262,A_Clip_19842_13,1,30,TUNNEL,1514
77926,S_Clip_30215_13,1,30,TUNNEL,1514
46138,A_Clip_23174_13,1,34,TUNNEL,1514
43963,A_Clip_22981_13,1,37,TUNNEL,1512
20562,A_Clip_18903_13,1,30,TUNNEL,1511
21513,A_Clip_19020_13,1,30,TUNNEL,1511
80835,S_Clip_31107_13,1,30,TUNNEL,1510
21936,A_Clip_19073_13,1,30,TUNNEL,1510
34410,A_Clip_21982_13,7,39,TUNNEL,1509
51494,A_Clip_23885_13,2,43,TUNNEL,1508
83676,S_Clip_32378_13,1,30,TUNNEL,1508
18722,A_Clip_18635_13,1,30,TUNNEL,1507
26888,A_Clip_19705_13,1,30,TUNNEL,1507
2700,A_Clip_03411_13,1,30,TUNNEL,1506
6228,A_Clip_07226_13,1,30,TUNNEL,1506
82416,S_Clip_32282_13,3,30,TUNNEL,1505
88854,S_Clip_33009_13,1,30,TUNNEL,1505
42399,A_Clip_22904_13,1,39,TUNNEL,1504
26738,A_Clip_19686_13,1,30,TUNNEL,1504
39073,A_Clip_22604_13,1,42,TUNNEL,1504
67865,S_Clip_10461_13,2,27,TUNNEL,1504
136441,S_Clip_47025_13,2,34,TUNNEL,1502
6498,A_Clip_07241_13,1,30,TUNNEL,1502
47783,A_Clip_23354_13,1,37,TUNNEL,1502
9701,A_Clip_13878_13,1,30,TUNNEL,1501
46002,A_Clip_23162_13,4,37,TUNNEL,1501
75019,S_Clip_29392_13,1,30,TUNNEL,1500
8037,A_Clip_09597_13,1,30,TUNNEL,1500
1012,A_Clip_03191_13,1,30,TUNNEL,1500
1132,A_Clip_03199_13,1,30,TUNNEL,1500
16679,A_Clip_18368_13,1,30,TUNNEL,1499
149362,S_Clip_51138_13,2,39,TUNNEL,1498
17682,A_Clip_18423_13,1,30,TUNNEL,1498
125288,S_Clip_41965_13,1,47,TUNNEL,1498
129154,S_Clip_43383_13,1,36,TUNNEL,1496
5890,A_Clip_07211_13,1,30,TUNNEL,1495
51316,A_Clip_23566_13,1,36,TUNNEL,1495
42209,A_Clip_22895_13,1,39,TUNNEL,1495
64069,S_Clip_08027_13,1,30,TUNNEL,1494
3584,A_Clip_03482_13,1,30,TUNNEL,1492
49182,A_Clip_23449_13,1,37,TUNNEL,1489
44037,A_Clip_22982_13,1,35,TUNNEL,1488
33375,A_Clip_20273_13,3,28,TUNNEL,1488
134902,S_Clip_46601_13,1,40,TUNNEL,1487
28967,A_Clip_19904_13,1,30,TUNNEL,1487
132784,S_Clip_45957_13,1,44,TUNNEL,1487
12611,A_Clip_14381_13,1,30,TUNNEL,1487
5260,A_Clip_05824_13,1,30,TUNNEL,1486
84345,S_Clip_32426_13,1,30,TUNNEL,1486
40785,A_Clip_22792_13,1,36,TUNNEL,1486
136330,S_Clip_47012_13,4,47,TUNNEL,1486
31977,A_Clip_20185_13,1,30,TUNNEL,1485
17562,A_Clip_18416_13,1,30,TUNNEL,1483
2776,A_Clip_03430_13,1,30,TUNNEL,1482
23795,A_Clip_19304_13,1,30,TUNNEL,1481
33778,A_Clip_21860_13,1,41,TUNNEL,1480
32091,A_Clip_20190_13,1,30,TUNNEL,1479
107556,S_Clip_36752_13,1,45,TUNNEL,1477
56658,A_Clip_25826_13,3,37,TUNNEL,1475
25483,A_Clip_19495_13,2,30,TUNNEL,1469
32567,A_Clip_20211_13,1,30,TUNNEL,1469
13319,A_Clip_14514_13,1,30,TUNNEL,1469
58666,A_Clip_26757_13,1,30,TUNNEL,1468
47820,A_Clip_23358_13,1,37,TUNNEL,1468
91403,S_Clip_33864_13,1,34,TUNNEL,1468
31363,A_Clip_20154_13,1,30,TUNNEL,1468
145320,S_Clip_48760_13,1,31,TUNNEL,1467
33347,A_Clip_20271_13,3,30,TUNNEL,1467
13439,A_Clip_14525_13,1,30,TUNNEL,1467
106826,S_Clip_36606_13,1,41,TUNNEL,1466
24725,A_Clip_19427_13,3,30,TUNNEL,1466
126864,S_Clip_42980_13,1,46,TUNNEL,1466
104536,S_Clip_36303_13,1,31,TUNNEL,1466
125612,S_Clip_42505_13,1,70,TUNNEL,1466
29632,A_Clip_19968_13,1,30,TUNNEL,1465
50231,A_Clip_23486_13,1,38,TUNNEL,1465
36885,A_Clip_22361_13,3,48,TUNNEL,1465
158960,S_Clip_58288_13,1,31,TUNNEL,1465
29362,A_Clip_19932_13,1,30,TUNNEL,1464
9826,A_Clip_13899_13,1,30,TUNNEL,1464
10996,A_Clip_14081_13,1,30,TUNNEL,1464
108259,S_Clip_37210_13,1,35,TUNNEL,1463
30119,A_Clip_20071_13,1,30,TUNNEL,1463
66692,S_Clip_10290_13,3,30,TUNNEL,1463
3194,A_Clip_03459_13,2,30,TUNNEL,1461
93385,S_Clip_34319_13,2,30,TUNNEL,1459
41857,A_Clip_22886_13,1,37,TUNNEL,1458
17323,A_Clip_18404_13,1,30,TUNNEL,1457
139176,S_Clip_47527_13,1,44,TUNNEL,1455
133459,S_Clip_46165_13,1,59,TUNNEL,1453
70056,S_Clip_13544_13,2,26,TUNNEL,1453
45891,A_Clip_23149_13,1,37,TUNNEL,1452
9731,A_Clip_13879_13,1,30,TUNNEL,1450
25685,A_Clip_19505_13,1,30,TUNNEL,1450
29992,A_Clip_20010_13,1,30,TUNNEL,1450
34168,A_Clip_21947_13,1,40,TUNNEL,1449
25958,A_Clip_19524_13,1,30,TUNNEL,1449
110919,S_Clip_38187_13,1,61,TUNNEL,1448
110652,S_Clip_38161_13,2,42,TUNNEL,1447
7220,A_Clip_07307_13,1,30,TUNNEL,1446
34090,A_Clip_21926_13,1,38,TUNNEL,1446
20442,A_Clip_18896_13,1,30,TUNNEL,1446
24305,A_Clip_19403_13,1,30,TUNNEL,1445
90249,S_Clip_33641_13,1,30,TUNNEL,1445
141558,S_Clip_48038_13,1,41,TUNNEL,1444
22526,A_Clip_19157_13,1,30,TUNNEL,1444
76009,S_Clip_29862_13,4,30,TUNNEL,1443
75979,S_Clip_29861_13,3,30,TUNNEL,1443
50487,A_Clip_23493_13,1,35,TUNNEL,1443
16383,A_Clip_18355_13,1,30,TUNNEL,1440
133570,S_Clip_46169_13,5,32,TUNNEL,1440
68993,S_Clip_13434_13,1,30,TUNNEL,1440
65371,S_Clip_08333_13,1,30,TUNNEL,1439
105609,S_Clip_36434_13,1,41,TUNNEL,1438
7460,A_Clip_07326_13,1,30,TUNNEL,1438
27692,A_Clip_19804_13,1,30,TUNNEL,1437
16850,A_Clip_18380_13,2,30,TUNNEL,1437
37033,A_Clip_22367_13,3,51,TUNNEL,1435
38872,A_Clip_22593_13,1,42,TUNNEL,1435
67538,S_Clip_10430_13,2,30,TUNNEL,1433
23225,A_Clip_19235_13,1,30,TUNNEL,1433
136407,S_Clip_47016_13,1,31,TUNNEL,1433
144828,S_Clip_48658_13,1,52,TUNNEL,1432
103535,S_Clip_36250_13,1,31,TUNNEL,1431
15508,A_Clip_18225_13,1,30,TUNNEL,1431
46104,A_Clip_23173_13,4,35,TUNNEL,1427
4711,A_Clip_04807_13,1,30,TUNNEL,1426
70147,S_Clip_13550_13,1,30,TUNNEL,1424
86641,S_Clip_32616_13,3,30,TUNNEL,1423
28937,A_Clip_19901_13,1,30,TUNNEL,1422
32296,A_Clip_20202_13,1,30,TUNNEL,1421
7370,A_Clip_07318_13,1,30,TUNNEL,1420
20712,A_Clip_18920_13,1,30,TUNNEL,1420
36403,A_Clip_22305_13,3,58,TUNNEL,1419
85756,S_Clip_32529_13,1,30,TUNNEL,1419
92864,S_Clip_34285_13,1,30,TUNNEL,1418
128123,S_Clip_43145_13,1,47,TUNNEL,1418
31333,A_Clip_20153_13,2,30,TUNNEL,1418
54212,A_Clip_25677_13,1,36,TUNNEL,1418
403,A_Clip_03139_13,1,30,TUNNEL,1417
32211,A_Clip_20194_13,1,30,TUNNEL,1416
55195,A_Clip_25757_13,2,38,TUNNEL,1415
132701,S_Clip_45954_13,2,46,TUNNEL,1414
25279,A_Clip_19469_13,2,30,TUNNEL,1414
66333,S_Clip_10198_13,1,30,TUNNEL,1412
42053,A_Clip_22890_13,4,37,TUNNEL,1411
16545,A_Clip_18362_13,1,30,TUNNEL,1411
40142,A_Clip_22672_13,3,39,TUNNEL,1410
112668,S_Clip_38448_13,1,44,TUNNEL,1409
132373,S_Clip_45925_13,1,47,TUNNEL,1409
108153,S_Clip_36813_13,1,45,TUNNEL,1409
52614,A_Clip_23978_13,1,55,TUNNEL,1408
82446,S_Clip_32283_13,2,30,TUNNEL,1408
15705,A_Clip_18281_13,1,30,TUNNEL,1405
59926,A_Clip_26956_13,1,42,TUNNEL,1405
9310,A_Clip_13862_13,1,30,TUNNEL,1403
54813,A_Clip_25746_13,1,37,TUNNEL,1403
6920,A_Clip_07263_13,1,30,TUNNEL,1402
1277,A_Clip_03208_13,1,25,TUNNEL,1402
46427,A_Clip_23192_13,1,34,TUNNEL,1401
42764,A_Clip_22937_13,1,36,TUNNEL,1401
67268,S_Clip_10398_13,1,30,TUNNEL,1400
132613,S_Clip_45943_13,1,43,TUNNEL,1398
13649,A_Clip_14539_13,1,30,TUNNEL,1397
2984,A_Clip_03440_13,1,30,TUNNEL,1396
112838,S_Clip_38466_13,2,43,TUNNEL,1394
16485,A_Clip_18360_13,1,30,TUNNEL,1394
38990,A_Clip_22602_13,1,42,TUNNEL,1394
41744,A_Clip_22880_13,4,35,TUNNEL,1392
17742,A_Clip_18445_13,3,30,TUNNEL,1392
102493,S_Clip_36188_13,1,34,TUNNEL,1392
36579,A_Clip_22349_13,1,51,TUNNEL,1392
38375,A_Clip_22448_13,1,31,TUNNEL,1392
24815,A_Clip_19433_13,3,30,TUNNEL,1392
25189,A_Clip_19462_13,1,30,TUNNEL,1391
30239,A_Clip_20092_13,1,30,TUNNEL,1390
51826,A_Clip_23914_13,1,50,TUNNEL,1390
46895,A_Clip_23228_13,2,39,TUNNEL,1389
58558,A_Clip_26748_13,1,30,TUNNEL,1388
83016,S_Clip_32332_13,1,30,TUNNEL,1387
118854,S_Clip_40301_13,2,49,TUNNEL,1387
15478,A_Clip_18223_13,1,30,TUNNEL,1387
107680,S_Clip_36775_13,2,43,TUNNEL,1386
11056,A_Clip_14117_13,1,30,TUNNEL,1385
132326,S_Clip_45923_13,1,45,TUNNEL,1384
56086,A_Clip_25794_13,1,37,TUNNEL,1384
25625,A_Clip_19504_13,1,30,TUNNEL,1384
32837,A_Clip_20224_13,1,30,TUNNEL,1383
21449,A_Clip_19016_13,1,30,TUNNEL,1382
14407,A_Clip_14570_13,1,30,TUNNEL,1381
36034,A_Clip_22255_13,3,44,TUNNEL,1381
19955,A_Clip_18819_13,1,30,TUNNEL,1380
24455,A_Clip_19417_13,1,30,TUNNEL,1379
30539,A_Clip_20123_13,1,30,TUNNEL,1379
33933,A_Clip_21900_13,1,39,TUNNEL,1379
156541,S_Clip_57949_13,1,36,TUNNEL,1378
77537,S_Clip_30176_13,1,30,TUNNEL,1377
27338,A_Clip_19774_13,1,30,TUNNEL,1377
107000,S_Clip_36711_13,1,41,TUNNEL,1376
14003,A_Clip_14553_13,1,30,TUNNEL,1375
88434,S_Clip_32929_13,3,30,TUNNEL,1374
47043,A_Clip_23237_13,1,35,TUNNEL,1372
46495,A_Clip_23197_13,1,34,TUNNEL,1372
47307,A_Clip_23258_13,1,37,TUNNEL,1372
8571,A_Clip_13791_13,1,30,TUNNEL,1371
140293,S_Clip_47702_13,1,39,TUNNEL,1371
16933,A_Clip_18383_13,1,30,TUNNEL,1370
16619,A_Clip_18365_13,1,30,TUNNEL,1369
39115,A_Clip_22605_13,1,42,TUNNEL,1369
48508,A_Clip_23415_13,1,37,TUNNEL,1368
51680,A_Clip_23903_13,2,46,TUNNEL,1368
87372,S_Clip_32777_13,1,30,TUNNEL,1367
137946,S_Clip_47362_13,2,41,TUNNEL,1367
9856,A_Clip_13901_13,1,30,TUNNEL,1366
29602,A_Clip_19966_13,1,30,TUNNEL,1365
69358,S_Clip_13474_13,1,30,TUNNEL,1365
22059,A_Clip_19089_13,1,30,TUNNEL,1364
373,A_Clip_03134_13,1,30,TUNNEL,1364
30419,A_Clip_20117_13,1,30,TUNNEL,1363
13559,A_Clip_14535_13,1,30,TUNNEL,1362
86745,S_Clip_32628_13,1,30,TUNNEL,1362
67928,S_Clip_10466_13,2,30,TUNNEL,1362
3464,A_Clip_03478_13,1,30,TUNNEL,1361
54282,A_Clip_25681_13,1,35,TUNNEL,1359
6890,A_Clip_07261_13,1,30,TUNNEL,1358
17652,A_Clip_18422_13,1,30,TUNNEL,1357
150280,S_Clip_51245_13,1,86,TUNNEL,1355
4540,A_Clip_04151_13,1,30,TUNNEL,1355
21893,A_Clip_19069_13,1,30,TUNNEL,1354
52881,A_Clip_24936_13,1,44,TUNNEL,1354
24365,A_Clip_19413_13,3,30,TUNNEL,1353
11738,A_Clip_14272_13,1,30,TUNNEL,1351
41820,A_Clip_22885_13,2,38,TUNNEL,1351
54885,A_Clip_25748_13,10,36,TUNNEL,1351
62234,S_Clip_07864_13,1,30,TUNNEL,1348
7580,A_Clip_07336_13,1,30,TUNNEL,1348
28382,A_Clip_19850_13,5,30,TUNNEL,1347
15268,A_Clip_18194_13,1,30,TUNNEL,1346
11026,A_Clip_14107_13,1,30,TUNNEL,1346
55476,A_Clip_25769_13,1,39,TUNNEL,1345
12250,A_Clip_14358_13,2,30,TUNNEL,1344
16992,A_Clip_18386_13,4,29,TUNNEL,1343
55321,A_Clip_25765_13,1,38,TUNNEL,1340
85876,S_Clip_32534_13,2,30,TUNNEL,1340
25543,A_Clip_19498_13,2,30,TUNNEL,1340
16963,A_Clip_18386_13,1,30,TUNNEL,1339
70439,S_Clip_13573_13,1,30,TUNNEL,1337
23496,A_Clip_19262_13,1,30,TUNNEL,1337
7520,A_Clip_07332_13,1,30,TUNNEL,1333
51540,A_Clip_23887_13,1,46,TUNNEL,1333
85033,S_Clip_32496_13,1,30,TUNNEL,1332
25159,A_Clip_19460_13,1,30,TUNNEL,1331
132846,S_Clip_46016_13,1,31,TUNNEL,1331
16237,A_Clip_18340_13,1,30,TUNNEL,1331
99257,S_Clip_35734_13,1,46,TUNNEL,1329
7550,A_Clip_07334_13,1,30,TUNNEL,1329
6198,A_Clip_07224_13,1,30,TUNNEL,1328
106662,S_Clip_36593_13,1,41,TUNNEL,1327
29482,A_Clip_19941_13,1,30,TUNNEL,1327
67746,S_Clip_10453_13,6,28,TUNNEL,1326
27611,A_Clip_19797_13,1,30,TUNNEL,1325
51922,A_Clip_23917_13,1,54,TUNNEL,1324
32717,A_Clip_20220_13,1,30,TUNNEL,1321
62054,S_Clip_07855_13,1,30,TUNNEL,1320
65161,S_Clip_08316_13,1,30,TUNNEL,1320
159001,S_Clip_58290_13,1,41,TUNNEL,1320
16739,A_Clip_18370_13,5,30,TUNNEL,1320
80895,S_Clip_31111_13,4,30,TUNNEL,1319
117046,S_Clip_40006_13,1,53,TUNNEL,1318
9668,A_Clip_13877_13,1,30,TUNNEL,1317
12869,A_Clip_14444_13,1,30,TUNNEL,1317
159936,S_Clip_58376_13,1,41,TUNNEL,1317
4899,A_Clip_05083_13,1,29,TUNNEL,1315
16589,A_Clip_18363_13,1,30,TUNNEL,1314
136376,S_Clip_47014_13,3,46,TUNNEL,1314
85786,S_Clip_32530_13,1,30,TUNNEL,1314
160094,S_Clip_58497_13,4,36,TUNNEL,1312
15118,A_Clip_18171_13,1,30,TUNNEL,1312
18452,A_Clip_18562_13,1,30,TUNNEL,1311
68165,S_Clip_10564_13,1,30,TUNNEL,1311
17772,A_Clip_18448_13,3,30,TUNNEL,1310
46175,A_Clip_23175_13,1,37,TUNNEL,1309
102818,S_Clip_36203_13,1,30,TUNNEL,1309
112129,S_Clip_38364_13,1,50,TUNNEL,1309
138935,S_Clip_47514_13,1,42,TUNNEL,1308
23656,A_Clip_19271_13,1,30,TUNNEL,1307
156385,S_Clip_57943_13,1,41,TUNNEL,1305
